,id,review,rating,fresh,critic,top_critic,publisher,date
26349,1067,"Ravishingly pleasurable to look at purely as visual abstraction, even before we get in the business of the erotic depictions.",4/5,fresh,Tim Brayton,0,Alternate Ending,"January 6, 2018"
26352,1067,"It is an adaptation that is loving and faithful, but not slavishly so. ",5/5,fresh,Boon Chan,0,The Straits Times (Singapore),"January 4, 2018"
26353,1067,"If there is a film that could be described as luscious, this is it.",5/5,fresh,Jan Lee,0,The New Paper (Singapore),"January 3, 2018"
26360,1067,The biggest achievement of Call Me by Your Name is that it manages to depict something universal about first love and first loss...,4/5,fresh,Rochelle Siemienowicz,0,sbs.com.au,"December 27, 2017"
26362,1067,"Elio might have come across as a bit of a prat were it not for his flickering, on-the-edge-of-adulthood beauty, which helps to mitigate some of his... actions. His emotional vulnerability in the face of his desire makes him universally accessible.",3.5/5,fresh,Vicky Roach,0,Daily Telegraph (Australia),"December 26, 2017"
26363,1067,"One of the great coming-of-age movies, and also one of the great movies of teasing courtship",5/5,fresh,Stephen Silver,0,Splice Today,"December 26, 2017"
26369,1067,Hammer is exceptionally fine in the film... while Chalamet is perfect as the indecisive youth who is drawn to this exotic stranger in ways he himself can't fully comprehend.,4/5,fresh,David Stratton,0,The Australian,"December 22, 2017"
26370,1067,"It's a story less about the characters involved than it is about the dynamics between them, a late addition to the Symposium's accounts of the great god Love.",2/5,fresh,Matthew Lickona,1,San Diego Reader,"December 22, 2017"
26375,1067,"Sultry and oh-so sexy, Call Me By Your Name is a masterful piece and romantic enough to win over even the hardest of hearts.",5/5,fresh,Becky Suter,0,TheShiznit.co.uk,"December 21, 2017"
26376,1067,The film is a great ode to the power of falling in love and discovering one's own truth and identity through the reflection of another.,4.5/5,fresh,Rob Dean,0,Bullz-Eye.com,"December 21, 2017"
26378,1067,An astonishing drama of sexual awakening that explores the exhilarations and anxieties that accompany first love.,5/5,fresh,,0,Spirituality and Practice,"December 21, 2017"
26380,1067,"A love affair is inevitable, but Guadagnino doesn't skim over Elio's prolonged longing, which is what makes Call Me by Your Name most potent as a coming-of-age picture, not a mere romance.",4.5/5,fresh,Kimberley Jones,0,Austin Chronicle,"December 21, 2017"
26384,1067,The film is beautifully shot and the performances are outstanding.,4.5/5,fresh,Bill Goodykoontz,1,Arizona Republic,"December 21, 2017"
26387,1067,... Call Me By Your Name can only be described as a perfect film.,5/5,fresh,Sarah Watt,0,Stuff.co.nz,"December 20, 2017"
26397,1067,Few films handle coming of age with as much grace and humanity as Call Me By Your Name and the audience is as transformed by the experience as the characters.,5/5,fresh,Wenlei Ma,0,News.com.au,"December 19, 2017"
26400,1067,Most reviewers love it. I don't.,2.0/5,rotten,Tony Macklin,0,tonymacklin.net,"December 16, 2017"
26402,1067,"It is incredibly pleasant to spend a couple of hours with characters as unashamedly smart as this. It is rare these days to find English-speaking characters who revel in the pleasures of intellectual discussion, who celebrate each other's braininess.",4/5,fresh,CJ Johnson,0,ABC Radio (Australia),"December 14, 2017"
26408,1067,"It's a rare movie that knows when to move and when to stay still. Call Me By Your Name ... is just such a film, lazy as a late-afternoon dragonfly one moment, rash and rushed as young love the next.",4/5,fresh,Chris Knight,0,National Post,"December 14, 2017"
26413,1067,"A coming-of-age story exploring one's first experience with true love and sexual uncertainty, including the hypnotic pleasures of both physical and intellectual affection balanced against bittersweet heartbreak",5/5,fresh,Robert Kojder,0,Flickering Myth,"December 13, 2017"
26414,1067,"Both a heartwarming and heartwrenching tale of love, loss and discovery that could be my favorite film of the year. Timothee Chalamet, Armie Hammer and Michael Stuhlbarg give award-caliber performances in a film that is an important as it is beautiful.",5/5,fresh,Mark Ellis,0,Schmoes Know,"December 13, 2017"
26417,1067,"Luca Guadagnino's films are so tangible, you could live inside of them, and you'd be happy to stay there.",4/5,fresh,Simon Miraudo,0,Student Edge,"December 12, 2017"
26426,1067,"Gorgeous, lyrical story of first love and desire during an Italian summer hits you right in the heart.",4/5,fresh,Pete Hammond,0,Deadline Hollywood Daily,"November 27, 2017"
26429,1067,Guadagnino has made the exploration of love and sexuality his mandate.,4.5/5,fresh,Don Kaye,0,Den of Geek,"November 27, 2017"
26441,1067,"Elio and Oliver's relationship has an authentic tenderness under the direction of Luca Guadagnino, who's created the best coming-of-age story in recent years.",5/5,fresh,Garrett Schaffel,0,AARP Movies for Grownups,"November 22, 2017"
26443,1067,"... remarkable for how it turns literature into pure cinema, all emotion and image and heady sensation.",5/5,fresh,Alissa Wilkinson,0,Vox,"November 22, 2017"
26444,1067,"Chalamet, a world away from his fine work in ""Lady Bird,"" is a young actor to watch.",4/5,fresh,Amy Rowe,1,New York Daily News,"November 22, 2017"
26445,1067,"Strong sexual content, adult themes in gay romance. ",4/5,fresh,Michael Ordo,0,Common Sense Media,"November 22, 2017"
26466,1067,"Call Me By Your Name is a very tasteful exercise. This is one of those movie environments that admits only the intelligent, the well-dressed and the culturally sophisticated.",4/5,fresh,Donald Clarke,0,Irish Times,"October 30, 2017"
26467,1067,"Guadagnino hasn't adapted Aciman's novel so much as interrogated its moods, going at it con brio.",5/5,fresh,Tom Shone,0,Sunday Times (UK),"October 29, 2017"
26468,1067,"Based on Andre Aciman's novel, this gorgeous-looking and beautifully atmospheric film has echoes of all sorts of good things, including Guadagnino's A Bigger Splash and I Am Love. ",4/5,fresh,Matthew Bond,0,The Mail on Sunday (UK),"October 29, 2017"
26469,1067,"Heat hangs heavy in the air in this beguiling, almost overpoweringly sensual drama, which is languidly paced, and filled with the sleepy sights and sounds of a northern Italian summer.",5/5,fresh,Paul Whitington,0,Irish Independent,"October 29, 2017"
26470,1067,"Chalamet, with his restless, impatient physicality and a face as sensual and sculpted as a fallen angel from a Caravaggio painting, is quite simply astonishing.",5/5,fresh,Wendy Ide,0,Observer (UK),"October 29, 2017"
26471,1067,"What sets this movie apart is the way it creates characters who feel like they have vivid, full lives even when they're not on-screen. So as they collide and connect, everything feels organic and full of possibilities.",4.5/5,fresh,Rich Cline,0,Contactmusic.com,"October 27, 2017"
26472,1067,"Whether a paternal benediction is what Elio can or wants to hear, Call Me By Your Name is right to speak it. Philosophically as well as visually, this movie is a beaut.",5/5,fresh,Matt Wolf,0,The Arts Desk,"October 27, 2017"
26475,1067,"It's a nicely observed film, rich in period and mood, and lifted by one really superb performance, by young Chalamet.",3/5,fresh,Brian Viner,0,Daily Mail (UK),"October 27, 2017"
26476,1067,"Graceful, heartfelt and infused with a generous spirit, this is a rare and lovely drama.",5/5,fresh,Allan Hunter,0,Daily Express (UK),"October 27, 2017"
26477,1067,"A mediocre film would use Elio's parents as a one-note backdrop to his affair: oblivious, disbelieving, disapproving or draconian. Here they are none of those things. ",5/5,fresh,Ed Potton,0,Times (UK),"October 26, 2017"
26478,1067,"The two leads are utterly superb, but it's Chalamet who delivers a damned flawless performance as the virginal and inquisitive Elio - as expressive as he is captivating.",4/5,fresh,Jamie East,0,The Sun (UK),"October 26, 2017"
26479,1067,"What makes the film so magical is the extraordinary delicacy, formal daring and insight with which Guadagnino tackles such familiar material.",5/5,fresh,Geoffrey Macnab,0,Independent (UK),"October 26, 2017"
26480,1067,The performances are casually brilliant... ,4/5,fresh,Alistair Harkness,0,Scotsman,"October 26, 2017"
26481,1067,"The twists and turns here will mirror something - or better still someone - from your own life as the story unfolds in drawing rooms, piazzas, discos and bars. If every film flowed as beautifully as this one we'd rarely see daylight.",5/5,fresh,Harry Guerin,0,,"October 26, 2017"
26482,1067,Saturated with poetic languor and a deeply sophisticated sensuality.,5/5,fresh,Peter Bradshaw,0,Guardian,"October 26, 2017"
26483,1067,"It's an incomparably lovely period romance, as warm and therapeutic as the sunlight that suffuses every frame.",5/5,fresh,Robbie Collin,0,Daily Telegraph (UK),"October 26, 2017"
26484,1067,"Powerfully emotional and exquisitely romantic, this is a beautifully made and wonderfully acted film that has every element working together in perfect harmony.",5/5,fresh,Matthew Turner,0,iNews.co.uk,"October 26, 2017"
26486,1067,"The film's genius is that it never settles into a steady track. Shots are often held too long or too short, by orthodox rules. Piano runs suddenly ambush the soundtrack.",5/5,fresh,Nigel Andrews,0,Financial Times,"October 25, 2017"
26488,1067,"Peachy keen. A luminous, sun-kissed Italian love story brimming with warmth, passion and feeling. This is utterly unmissable.",5/5,fresh,Josh Winning,0,Total Film,"October 24, 2017"
26489,1067,"Part heady romance, part coming-of-age tale, and one of the most beautiful recent examples of both.",5/5,fresh,Josh Slater-Williams,0,The Skinny,"October 18, 2017"
26494,1067,"A film that's at once light, joyful and emotionally devastating, with deeply affecting central performances. A full-hearted romantic masterpiece.",5/5,fresh,Olly Richards,0,Empire Magazine,"October 9, 2017"
26501,1067,A melancholic film that will inevitably evoke this singular restlessness of the first love. [Full review in Spanish],4/5,fresh,Oscar Uriel,0,Cinema Movil,"September 13, 2017"
26504,1067,A timeless romance with a preserved space in the books of cinema history. [Full review in Spanish],5/5,fresh,Orlando Maldonado,0,Movie Network,"September 11, 2017"
26507,1067,The film's heart is found not with the two leads but in a gut-wrenching monologue by Michael Stuhlburg as Elio's father.,3/5,fresh,Glenn Sumi,0,NOW Toronto,"September 7, 2017"
26510,1067,"The film makes a defense of erudition as another pleasure of life, comparable to the discovery of sexuality and the first love that moves its main story. [Full review in Spanish]",5/5,fresh,Miguel Mu,0,,"August 31, 2017"
26518,1067,A major addition to the queer cinema canon.,5/5,fresh,Patrick Gamble,0,CineVue,"February 14, 2017"
26519,1067,"The film triumphs thanks to Chalamet's performance, as it's hard to recall seeing a young actor turn in as accomplished a performance as he manages here.",5/5,fresh,Stefan Pape,0,HeyUGuys,"February 13, 2017"
26521,1067,"In attaching sinuous style and casual sexiness to a universal ache, [Luca] Guadagnino has come away with real wisdom. Sweet and salty, his movie burns like a suntan.",5/5,fresh,Joshua Rothkopf,1,Time Out,"February 2, 2017"
26535,1067,'Call Me by Your Name' is a triumph in every regard,5/5,fresh,Adam Chitwood,0,Collider,"January 24, 2017"
26542,1069,"Smarter in its message than its execution, this is still a thought-provoking rental.",3/5,fresh,Nick Davis,0,Nick's Flick Picks,"September 16, 2005"
26543,1069,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",4.5/5,fresh,Rich Cline,0,Film Threat,"December 8, 2002"
26558,1069,"Carefully crafted, notably in its deft dramatic structuring, and has become timely in a way its maker could never have anticipated.",3.5/5,fresh,Kevin Thomas,1,Los Angeles Times,"March 8, 2002"
26563,1069,What makes this film special is Serry's ability to take what is essentially a contained family conflict and put it into a much larger historical context.,3/5,fresh,Ken Fox,0,TV Guide,"February 22, 2002"
26564,1069,"[Serry] wants to blend politics and drama, an admirable ambition. It's too bad that the helping hand he uses to stir his ingredients is also a heavy one.",2/5,rotten,Elvis Mitchell,1,New York Times,"February 22, 2002"
26575,1070,"when you have a serial killer story, by avoiding this subject matter completely, you tend to soften the film",2/5,rotten,Kevin Carr,0,7M Pictures,"January 28, 2010"
26576,1070,"Kendrick rises above some predictable material here, but director Nathan Hope does at least infuse the film with some genuine frights and keeps things moving at a clippy pace",3/5,rotten,Christopher Null,0,Filmcritic.com,"June 6, 2009"
26581,1071,Moving. Powerful. Epic. Beautiful.,5/5,fresh,Kevin Carr,0,Fat Guys at the Movies,"January 17, 2016"
